 author_id,name,inst_1_id,inst_1_name,year_start_1,year_end_1,MIT_ID,MIT_year_start,MIT_year_end,current_institutions,past_institutions,orcid,status,message
https://openalex.org/A5063492101,Daniel Drocourt,https://openalex.org/I63966007,Massachusetts Institute of Technology,1988,1988,https://openalex.org/I63966007,1988,1988,,Centre National de la Recherche Scientifique; Université Toulouse III - Paul Sabatier; Massachusetts Institute of Technology; Roquette Frères (France),,,
https://openalex.org/A5000078279,Paula Darpino,https://openalex.org/I63966007,Massachusetts Institute of Technology,1995,1995,https://openalex.org/I63966007,1995,1995,The Wistar Institute,Massachusetts Institute of Technology,,,
https://openalex.org/A5001300090,Chia-Hua Lee,https://openalex.org/I63966007,Massachusetts Institute of Technology,2008,2013,https://openalex.org/I63966007,2008,2013,Chang Gung Memorial Hospital,National Taiwan Ocean University; National Cheng Kung University Hospital; Illumina (United States); ITRI International; Industrial Technology Research Institute; National Tsing Hua University; National Cheng Kung University; Chung Shan Medical University Hospital; Kuo General Hospital; National Taiwan University; IIT@MIT; Green Technology; Manipal University College Malaysia; Massachusetts Institute of Technology,0000-0003-4229-3027,,
https://openalex.org/A5112066860,John H. Carson,https://openalex.org/I63966007,Massachusetts Institute of Technology,1972,1972,https://openalex.org/I63966007,1972,1972,Providence College,UConn Health; Louisiana State University; University of Connecticut; Society for Neuroscience; Massachusetts Institute of Technology; Princess Margaret Cancer Centre; The University of Queensland; In-Q-Tel; Louisiana State University Agricultural Center; George Washington University; University of Bern; University Medical Center New Orleans; McGill University; Saint John Regional Hospital,,,
https://openalex.org/A5103364602,R. D. Sharp,https://openalex.org/I63966007,Massachusetts Institute of Technology,1958,1958,https://openalex.org/I63966007,1958,1958,,Fauna and Flora International; Danmarks Nationalbank; Science Research Laboratory; International Union for Conservation of Nature (Bangladesh); Technical University of Denmark; Lockheed Martin (United States); Lockheed Martin (Canada); Cranfield University; Oak Ridge National Laboratory; Massachusetts Institute of Technology,,,
https://openalex.org/A5058524061,F. Vilas,https://openalex.org/I63966007,Massachusetts Institute of Technology,1976,1976,https://openalex.org/I63966007,1976,1976,,"Universidade de Vigo; Smithsonian Institution; Wright State University; University of Maryland, College Park; Japan Aerospace Exploration Agency; The University of Tokyo; University of Colorado Boulder; Kobe University; European Southern Observatory; Centenary College of Louisiana; Rensselaer Polytechnic Institute; Brown University; Smithsonian Astrophysical Observatory; Johnson Space Center; TMT Observatory; Deutsches Zentrum für Luft- und Raumfahrt e. V. (DLR); Solar System Exploration Research Virtual Institute; National Aeronautics and Space Administration; University of Arizona; University of Liège; Massachusetts Institute of Technology; University of Hawaiʻi at Mānoa; Institute of Space and Astronautical Science; Pomona College; Laboratory for Atmospheric and Space Physics; U.S. National Science Foundation; Planetary Science Institute; National Museum of Natural History; Johns Hopkins University Applied Physics Laboratory",0000-0003-4723-5870,,
https://openalex.org/A5058588006,P.W. Wang,https://openalex.org/I63966007,Massachusetts Institute of Technology,1994,2002,https://openalex.org/I63966007,1994,2002,Massachusetts Institute of Technology,Fusion Academy; Fusion (United States); Plasma Technology (United States),,,
https://openalex.org/A5104014500,Kathleen M. Lewis,https://openalex.org/I63966007,Massachusetts Institute of Technology,2021,2022,https://openalex.org/I63966007,2021,2022,,Google (United States); Boston University; Moscow Institute of Thermal Technology; United States Food and Drug Administration; Children's Hospital of Philadelphia; Fordham University; Massachusetts Institute of Technology; Center for Food Safety and Applied Nutrition,,,
https://openalex.org/A5056779885,Timothy Wilson,https://openalex.org/I63966007,Massachusetts Institute of Technology,1987,1987,https://openalex.org/I63966007,1987,1987,,American Society For Engineering Education; University of Memphis; Lawrence Technological University; National Experimental University of the Armed Forces; Embry–Riddle Aeronautical University; Pennsylvania State University; University of Tennessee Health Science Center; Victoria University of Wellington; Massachusetts Institute of Technology; University of Wisconsin–Madison; Apache (Canada),0000-0002-9891-9319,,
https://openalex.org/A5013480394,Itai Turbahn,https://openalex.org/I63966007,Massachusetts Institute of Technology,2011,2011,https://openalex.org/I63966007,2011,2011,Massachusetts Institute of Technology,,,,
https://openalex.org/A5016570475,Jennifer R. Brown,https://openalex.org/I63966007,Massachusetts Institute of Technology,2012,2022,https://openalex.org/I63966007,2012,2022,Broad Institute; Boston University; Dana-Farber Cancer Institute; University of Massachusetts Boston; Harvard University; Kaiser Permanente,"University of South Dakota; Mount Sinai Medical Center; University of Maryland Medical Center; Gilead Sciences (Germany); Cancer Institute (WIA); John Wiley & Sons (United States); Institute for Clinical Evaluative Sciences; TriNetX (United States); Northwell Health; University of Utah; Dana-Farber/Harvard Cancer Center; University of Colorado Denver; Children's Hospital; Barnes-Jewish Hospital; Tufts Medical Center; Johns Hopkins University; Sun Chemical (United States); Abt Global (United States); Cleveland Clinic; University of Ulsan; Hadassah Medical Center; Dana-Farber Brigham Cancer Center; University Hospitals Seidman Cancer Center; Roche (Switzerland); Cyclacel Pharmaceuticals (United Kingdom); St James's University Hospital; Boston Medical Center; Shanghai First People's Hospital; Huntsman Cancer Institute; Emergent BioSolutions (United States); CancerCare; NHS Greater Glasgow and Clyde; Clinical Research Consortium; Massachusetts Institute of Technology; University of Canterbury; Veterans Health Administration; Harvard University Press; Asan Medical Center; Shriners Hospitals for Children - Canada; University of Colorado Cancer Center; Janssen (Belgium); Solutions Inc. (Japan); Mayo Clinic; New York Medical College; Saint Michael's Medical Center; University of California, San Diego; Oregon Health & Science University; Christiana Care Health System; Roswell Park Comprehensive Cancer Center; The Royal Melbourne Hospital; National Cancer Institute; Emory University; Harvard Pilgrim Health Care; Gilead Sciences (France); Washington State University; Gilead Sciences (United States); Ulsan College; Yale University; Verastem (United States); Moores Cancer Center; Xi'an Jiaotong University; Pharmacyclics (United States); City Of Hope National Medical Center; Cambridge Hospital; University of Guelph; Universitat de Barcelona; Hospital of the University of Pennsylvania; Beatson West of Scotland Cancer Centre; Vanderbilt University Medical Center; Beth Israel Deaconess Medical Center; Jewish Hospital; Brigham and Women's Hospital; Walter and Eliza Hall Institute of Medical Research; Palo Alto Institute; University of Rochester Medical Center; Connecticut Mental Health Center; Dartmouth–Hitchcock Medical Center; The University of Texas MD Anderson Cancer Center; UC San Diego Health System; University of Maryland, Baltimore; Boston Children's Hospital; Howard Hughes Medical Institute; City of Hope; AstraZeneca (United Kingdom); Albion (United States); University Hospital Hradec Králové; Sunesis (United States); Massachusetts General Hospital; University of Glasgow",0000-0003-2040-4961,,
https://openalex.org/A5007947585,Ksenia Nikolaeva,https://openalex.org/I63966007,Massachusetts Institute of Technology,2020,2020,https://openalex.org/I63966007,2020,2020,Massachusetts Institute of Technology; Massachusetts General Hospital,Harvard University; Committee on Publication Ethics,,,
https://openalex.org/A5082406589,Jonq-Ren Lee,https://openalex.org/I63966007,Massachusetts Institute of Technology,1995,1998,https://openalex.org/I63966007,1995,1998,Massachusetts Institute of Technology,,,,
https://openalex.org/A5111685579,André A. Pavia,https://openalex.org/I63966007,Massachusetts Institute of Technology,1969,1969,https://openalex.org/I63966007,1969,1969,,Université de Montpellier; Université d'Abomey-Calavi; Hospital Clínic de Barcelona; National Research Council Canada; École Nationale Supérieure de Chimie de Montpellier; Centre National de la Recherche Scientifique; Laboratoire de Chimie Physique et Microbiologie pour l'Environnement; National Postdoctoral Association; Massachusetts Institute of Technology; Université d'Avignon et des Pays de Vaucluse; Laboratoire de Chimie; University of Alberta; Laboratoire de Chimie Organique,,,
https://openalex.org/A5007494924,J. Golak,https://openalex.org/I63966007,Massachusetts Institute of Technology,1996,2001,https://openalex.org/I63966007,1996,2001,RIKEN Nishina Center; Jagiellonian University,"AGH University of Krakow; Karlsruhe Institute of Technology; Campbell Collaboration; Thomas Jefferson National Accelerator Facility; Istituto Nazionale di Fisica Nucleare, Sezione di Pisa; Ruhr University Bochum; Kyushu Institute of Technology; University of Ljubljana; Kent State University; Institute of Nuclear Physics, Polish Academy of Sciences; ETH Zurich; Lomonosov Moscow State University; Tohoku University; University of Wisconsin–Madison; University of Cologne; Lawrence Berkeley National Laboratory; Massachusetts Institute of Technology; Institute of Physics; Florida State University; Forschungszentrum Jülich; Universität Hamburg; University of Pisa; Istituto Nazionale di Fisica Nucleare, Laboratori Nazionali di Frascati; Hosei University; Johannes Gutenberg University Mainz; Czech Academy of Sciences, Institute of Physics",0000-0002-5210-6910,,
https://openalex.org/A5086540870,Sean T. Roberts,https://openalex.org/I63966007,Massachusetts Institute of Technology,2004,2014,https://openalex.org/I63966007,2004,2014,The University of Texas at Austin; University of Tennessee at Knoxville,"George Washington University; Schlumberger (United Kingdom); IIT@MIT; University of Bristol; Microsoft Research (United Kingdom); University of Portsmouth; Massachusetts Institute of Technology; University of Southern California; Rice University; Lawrence Berkeley National Laboratory; Northern Kentucky University; Urbana University; University of Cambridge; Material Sciences (United States); University of California, Los Angeles; Highland Community College - Illinois",0000-0002-3322-3687,,
https://openalex.org/A5079209640,Stephanie E. Woods,https://openalex.org/I63966007,Massachusetts Institute of Technology,2013,2014,https://openalex.org/I63966007,2013,2014,New York University; Regeneron (United States),Massachusetts Institute of Technology; Progenity (United States),,,
https://openalex.org/A5047124074,H. M. Irvine,https://openalex.org/I63966007,Massachusetts Institute of Technology,1978,1981,https://openalex.org/I63966007,1978,1981,,UNSW Sydney; Massachusetts Institute of Technology; University of Auckland,,,
https://openalex.org/A5012644488,HARVEY KAYE,https://openalex.org/I63966007,Massachusetts Institute of Technology,1967,1967,https://openalex.org/I63966007,1967,1967,Textron (United States),Massachusetts Institute of Technology,,,
https://openalex.org/A5069771435,Simon J. Haward,https://openalex.org/I63966007,Massachusetts Institute of Technology,2010,2015,https://openalex.org/I63966007,2010,2015,Okinawa Institute of Science and Technology Graduate University,Massachusetts Institute of Technology; University of Bristol; Johns Hopkins University; University of Cambridge; Professor Jayashankar Telangana State Agricultural University; Universidade do Porto; University of Liverpool,0000-0002-1884-4100,,
https://openalex.org/A5005663017,C.F. Dewey,https://openalex.org/I63966007,Massachusetts Institute of Technology,2002,2002,https://openalex.org/I63966007,2002,2002,Massachusetts Institute of Technology,,,,
https://openalex.org/A5018030952,Geoffrey Lamptey,https://openalex.org/I63966007,Massachusetts Institute of Technology,2007,2007,https://openalex.org/I63966007,2007,2007,,Purdue University West Lafayette; American Orchid Society; Massachusetts Institute of Technology,,,
https://openalex.org/A5109911292,John T. Norton,https://openalex.org/I63966007,Massachusetts Institute of Technology,1956,1967,https://openalex.org/I63966007,1956,1967,Northwestern University,"University of Kansas; Institute of Molecular and Cell Biology; The University of Texas MD Anderson Cancer Center; University of North Carolina Health Care; Orlando Health; National Institutes of Health; Tufts University; Molecular Biology Consortium; National Institute of Mental Health and Neurosciences; University of California, San Diego; Bristol-Myers Squibb (Belgium); Massachusetts Institute of Technology; Leidos (United States); Moores Cancer Center; Leidos Biomedical Research Inc. (United States); Lawrence Berkeley National Laboratory; University of California, Berkeley; Columbia University; Union Carbide (United States); Medtronic (United States); Johns Hopkins Hospital; Yale University; BASF (United States)",,,
https://openalex.org/A5088728758,Joseph R. Votano,https://openalex.org/I63966007,Massachusetts Institute of Technology,1977,1984,https://openalex.org/I63966007,1977,1984,Virginia Commonwealth University; Eastern Nazarene College,Weizmann Institute of Science; Massachusetts Institute of Technology,,,
https://openalex.org/A5004305089,Daniel M. DeSantis,https://openalex.org/I63966007,Massachusetts Institute of Technology,2023,2025,https://openalex.org/I63966007,2023,2025,Massachusetts Institute of Technology,,0009-0003-3026-0831,,
https://openalex.org/A5087391357,Nam‐Gyu Kang,https://openalex.org/I63966007,Massachusetts Institute of Technology,2006,2007,https://openalex.org/I63966007,2006,2007,Korea Institute for Advanced Study,National Institute for Mathematical Sciences; Seoul National University; Massachusetts Institute of Technology,0000-0003-4545-6899,,
https://openalex.org/A5009315537,Cyrus F. Hirjibehedin,https://openalex.org/I63966007,Massachusetts Institute of Technology,2022,2025,https://openalex.org/I63966007,2022,2025,MIT Lincoln Laboratory; Massachusetts Institute of Technology,IBM Research - Almaden; University College Hospital; London Centre for Nanotechnology; Leiden University; Stanford University; University of Regensburg; University College London; École Polytechnique Fédérale de Lausanne; Applied Mathematics (United States); Columbia University; IBM (United States),0000-0003-1706-2147,,
https://openalex.org/A5100401968,Yu Chen,https://openalex.org/I63966007,Massachusetts Institute of Technology,2004,2015,https://openalex.org/I63966007,2004,2015,New York University,"Goddard Space Flight Center; Guangzhou Medical University; Florida State University; Beijing Normal University; University of Maryland, Baltimore; Langley Research Center; Fukuda Denshi (Japan); First Affiliated Hospital of Guangzhou Medical University; United States Food and Drug Administration; Tsinghua University; State Key Laboratory of Respiratory Disease; Bioengineering Center; University of Massachusetts Amherst; University of Maryland, College Park; Guilin University of Technology; Massachusetts Institute of Technology; Fujian Normal University; Japan Aerospace Exploration Agency; Institute of Remote Sensing and Digital Earth",0000-0001-8765-3300,,
https://openalex.org/A5015907949,Kayvan Zainabadi,https://openalex.org/I63966007,Massachusetts Institute of Technology,2013,2019,https://openalex.org/I63966007,2013,2019,Cornell University; Center for Global Health; Weill Cornell Medicine,"Sri Devaraj Urs Medical College; University of Maryland, Baltimore; Sri Devaraj Urs Academy of Higher Education and Research; National Institute of Allergy and Infectious Diseases; Vector Oncology (United States); VA Greater Los Angeles Healthcare System; Massachusetts Institute of Technology; University of California, Irvine; VA West Los Angeles Medical Center; University of California, Los Angeles; Indian Institute of Science Bangalore",0000-0003-3134-1783,,
https://openalex.org/A5024345216,S. I. Krasheninnikov,https://openalex.org/I63966007,Massachusetts Institute of Technology,1994,2000,https://openalex.org/I63966007,1994,2000,"University of California, San Diego","Kurchatov Institute; Plasma Technology (United States); University of California System; Institute of Atomic Energy; Atomic Energy (Canada); University of Saskatchewan; Fusion (United States); Université Bourgogne Franche-Comté; Princeton University; Plasma (Russia); San Diego Association of Governments; University of Toronto; Moscow Power Engineering Institute; Massachusetts Institute of Technology; National University; University of California, Berkeley; Oak Ridge National Laboratory; Stem Cell Network; Williams (United States); Fusion Academy; Max Planck Institute for Plasma Physics; National Research Nuclear University MEPhI; American University of Beirut; Los Alamos National Laboratory; Nagoya University; Universidad Nacional Autónoma de México; William & Mary; Lawrence Livermore National Laboratory",0000-0002-0786-5440,,
https://openalex.org/A5074084785,Joga Dharma Setiawan,https://openalex.org/I63966007,Massachusetts Institute of Technology,2005,2005,https://openalex.org/I63966007,2005,2005,,Michigan State University; Bandung Institute of Technology; Diponegoro University; Nagoya University; Massachusetts Institute of Technology; Universiti Teknologi Petronas; Petronas (Malaysia); Universitas Dian Nuswantoro,0000-0002-2948-9204,,
https://openalex.org/A5101552073,Diego Martinez,https://openalex.org/I63966007,Massachusetts Institute of Technology,2014,2018,https://openalex.org/I63966007,2014,2018,,Los Alamos National Laboratory; Cronus (United States); Joint Genome Institute; University of New Mexico; Broad Institute; Massachusetts Institute of Technology; Universidade de São Paulo; Crocus Technology (France),0000-0002-8518-8502,,
https://openalex.org/A5108484357,Patricia Lund,https://openalex.org/I63966007,Massachusetts Institute of Technology,1965,1965,https://openalex.org/I63966007,1965,1965,,"University of Oxford; University of California, San Francisco; Harvard University; Massachusetts Institute of Technology; Medical Research Council; Johns Hopkins University; Mount Desert Island Biological Laboratory; Massachusetts General Hospital; Johns Hopkins Medicine",,,
https://openalex.org/A5053626160,Kwan Wee Tan,https://openalex.org/I63966007,Massachusetts Institute of Technology,2010,2010,https://openalex.org/I63966007,2010,2010,Nanyang Technological University,UCSI University; University of Nottingham Malaysia Campus; Ithaca College; Cornell University; Xiamen University Malaysia; Materials Science & Engineering; Universiti Sains Malaysia; Massachusetts Institute of Technology; Singapore-MIT Alliance for Research and Technology,0000-0002-8289-6503,,
https://openalex.org/A5096867464,Stasior,https://openalex.org/I63966007,Massachusetts Institute of Technology,1994,1994,https://openalex.org/I63966007,1994,1994,Massachusetts Institute of Technology,,,,
https://openalex.org/A5046710805,Sarah Klein,https://openalex.org/I63966007,Massachusetts Institute of Technology,2016,2016,https://openalex.org/I63966007,2016,2016,Fraunhofer Institute for Laser Technology,Fraunhofer Society; RWTH Aachen University; MIT Lincoln Laboratory; Massachusetts Institute of Technology; University of South Florida; Sirris,0000-0002-8117-2589,,
https://openalex.org/A5100733864,Weibin Chen,https://openalex.org/I63966007,Massachusetts Institute of Technology,2025,2025,https://openalex.org/I63966007,2025,2025,Massachusetts Institute of Technology; South China University of Technology; Zhongshan Hospital of Xiamen University; Shenzhen University; North China University of Science and Technology Affiliated Hospital,University of Macau; East China University of Science and Technology; Shandong Institute of Automation; University of Cincinnati; China General Nuclear Power Corporation (China); NARI Group (China); Guangzhou Urban Planning Survey & Design Institute; Fuzhou University; University of Toronto; King University; Chengdu University; Macronix International (Taiwan); National University of Singapore; Civil Aviation University of China; China Southern Power Grid (China); Advanced Rotorcraft Technology (United States); Chinese PLA General Hospital; Shenzhen Academy of Robotics; Xiamen University; Dalian University of Technology; South China Normal University; University of Dayton; China National Environmental Monitoring Center; Trent University; Fujian Agriculture and Forestry University; Chinese Academy of Sciences; Northeastern University; Shenzhen Bao'an District People's Hospital; Shanghai Institute of Ceramics; Wright-Patterson Air Force Base; State Key Laboratory of Modern Optical Instruments; Wuhan Institute of Physics and Mathematics; Tianjin Medical University; Zhejiang University; Peking University; City University of Macau; National Marine Environmental Monitoring Center; Hunan University; Materials Science & Engineering; China Shipbuilding Industry Corporation (China); Central South University; University of Chinese Academy of Sciences; Seagate (United States); Sun Yat-sen University; State Key Laboratory of Luminescent Materials and Devices; Shenzhen Metro (China); Huaqiao University; Purdue University West Lafayette; South China Agricultural University; North China University of Science and Technology,0000-0003-1514-4149,,
https://openalex.org/A5053116009,C.M. Clampitt,https://openalex.org/I63966007,Massachusetts Institute of Technology,1981,1981,https://openalex.org/I63966007,1981,1981,Massachusetts Institute of Technology,,,,
https://openalex.org/A5087339910,P.W. Gouker,https://openalex.org/I63966007,Massachusetts Institute of Technology,2001,2001,https://openalex.org/I63966007,2001,2001,MIT Lincoln Laboratory; Massachusetts Institute of Technology,,,,
https://openalex.org/A5081942805,Alasdair Hastewell,https://openalex.org/I63966007,Massachusetts Institute of Technology,2023,2023,https://openalex.org/I63966007,2023,2023,,Massachusetts Institute of Technology,0000-0003-2633-380X,,
https://openalex.org/A5081309414,B. Kotliński,https://openalex.org/I63966007,Massachusetts Institute of Technology,1997,1997,https://openalex.org/I63966007,1997,1997,University of Liverpool,"Los Alamos Medical Center; University of Groningen; Massachusetts Institute of Technology; University of Warsaw; Paul Scherrer Institute; University of Rochester; Zorginstituut Nederland; New Mexico State University; University of York; U.S. National Science Foundation; Old Dominion University; University of Maryland, College Park; Karlsruhe University of Education; University of Basel; University of Zagreb; Daresbury Laboratory",,,
https://openalex.org/A5046045016,Barbara R. Barry,https://openalex.org/I63966007,Massachusetts Institute of Technology,2004,2004,https://openalex.org/I63966007,2004,2004,,Lynn University; Massachusetts Institute of Technology,0000-0003-3097-671X,,
https://openalex.org/A5021229422,J. Bosse,https://openalex.org/I63966007,Massachusetts Institute of Technology,1983,1983,https://openalex.org/I63966007,1983,1983,,École Centrale de Lyon; Université Laval; Massachusetts Institute of Technology; Université Claude Bernard Lyon 1; Max Planck Institute for Physics; Max Planck Institute for Astrophysics; Kyoto University; Leiden University; Freie Universität Berlin; Institut National des Sciences Appliquées de Lyon; Technical University of Munich; Centre National de la Recherche Scientifique; Laboratoire de Tribologie et Dynamique des Systèmes; Université Libre de Bruxelles; Institute for Advanced Study; RWTH Aachen University; Matériaux Ingénierie et Science; Technische Universität Braunschweig; Laboratoire des Multimatériaux et Interfaces; École Nationale d'Ingénieurs de Saint-Étienne,0000-0002-7600-509X,,
https://openalex.org/A5046036125,Aaron R. Van Dyke,https://openalex.org/I63966007,Massachusetts Institute of Technology,2009,2009,https://openalex.org/I63966007,2009,2009,Fairfield University,IIT@MIT; University of Michigan; Massachusetts Institute of Technology,0000-0002-6989-4394,,
https://openalex.org/A5113579138,Y. Endoh,https://openalex.org/I63966007,Massachusetts Institute of Technology,1997,1997,https://openalex.org/I63966007,1997,1997,,Tohoku University; RIKEN; Brookhaven National Laboratory; Mitsubishi Electric (Japan); The University of Osaka; Mitsubishi Electric (Germany); IIT@MIT; University of Tsukuba; Massachusetts Institute of Technology,,,
https://openalex.org/A5101875434,Yancheng Lai,https://openalex.org/I63966007,Massachusetts Institute of Technology,1995,1995,https://openalex.org/I63966007,1995,1995,State Key Laboratory of Oral Diseases; Nanchang University; Southern Medical University; Second Military Medical University; Stomatology Hospital; Nanjing Medical University; Kangda College of Nanjing Medical University; Sichuan University; Changhai Hospital; Zhujiang Hospital,Huashan Hospital; Renji Hospital; University of Minnesota; Barro Colorado Island; University of Science and Technology of China; Fermi National Accelerator Laboratory; Massachusetts Institute of Technology; State Council of the People's Republic of China; Fudan University; Institute of High Energy Physics; National Clinical Research; Chinese Academy of Sciences; Chinese Academy of Medical Sciences & Peking Union Medical College; Jinan University; Brown University; Shanghai Jiao Tong University; National Cancer Center; Lifespan; Nanfang Hospital,0009-0004-8444-7535,,
https://openalex.org/A5062611835,Amanda Chung,https://openalex.org/I63966007,Massachusetts Institute of Technology,2023,2023,https://openalex.org/I63966007,2023,2023,University of the Philippines Manila; Philippine General Hospital,Massachusetts Institute of Technology; Koch Institute for Integrative Cancer Research At MIT; Tulane University; Allen Institute; IIT@MIT; University of Pennsylvania,,,
https://openalex.org/A5077703270,Stefan Neufeind,https://openalex.org/I63966007,Massachusetts Institute of Technology,2014,2014,https://openalex.org/I63966007,2014,2014,Lanxess (Germany),University of Cologne; California Institute of Technology; Massachusetts Institute of Technology,,,
https://openalex.org/A5002063608,Patricia Hersh,https://openalex.org/I63966007,Massachusetts Institute of Technology,1999,1999,https://openalex.org/I63966007,1999,1999,,"Mathematical Sciences Research Institute; University at Albany, State University of New York; Massachusetts Institute of Technology; North Central State College; Indiana University; Indiana University Bloomington; University of Washington; North Carolina State University; University of Michigan; University of Oregon",0000-0001-6887-962X,,
https://openalex.org/A5108092535,RD Wagh,https://openalex.org/I63966007,Massachusetts Institute of Technology,2025,2025,https://openalex.org/I63966007,2025,2025,Massachusetts Institute of Technology,ACPM Dental College and Hospital,,,
https://openalex.org/A5079246484,Pierre Moënne‐Loccoz,https://openalex.org/I63966007,Massachusetts Institute of Technology,2005,2009,https://openalex.org/I63966007,2005,2009,Oregon Health & Science University,"Oklahoma State University; University of California, San Francisco; University of California, Santa Cruz; Northwestern University; University of Illinois Urbana-Champaign; Pennsylvania State University; Eastern Oregon University; Environmental Health; Emory University; Moffitt Cancer Center; Delft University of Technology; Oregon Institute of Technology; Queen Mary University of London; University of British Columbia; Service de la Santé Publique; University of Kansas; Centre National de la Recherche Scientifique; University of Oregon; Scripps Research Institute; University of California, Los Angeles; Laboratoire de Biologie et Pharmacologie Appliquée; University College London; Goethe University Frankfurt; John Innes Centre; University of Maryland, Baltimore; University of Minnesota; Stanford University; Massachusetts Institute of Technology; University of Delaware; Oregon Museum of Science and Industry; The University of Osaka; Commissariat à l'Énergie Atomique et aux Énergies Alternatives; Columbia University; University of Basel; CEA Paris-Saclay - Etablissement de Saclay; Walker (United States); University of Rhode Island; University of Wisconsin–Madison; Johns Hopkins University; Bioénergétique et Ingénierie des Protéines",0000-0002-7684-7617,,
https://openalex.org/A5001839639,Kalyan Talluri,https://openalex.org/I63966007,Massachusetts Institute of Technology,1991,1991,https://openalex.org/I63966007,1991,1991,Imperial College London,Columbia University; Universitat Pompeu Fabra; Massachusetts Institute of Technology; Institució Catalana de Recerca i Estudis Avançats,0000-0003-1608-6403,,
https://openalex.org/A5088102922,J. Moran,https://openalex.org/I63966007,Massachusetts Institute of Technology,1967,1967,https://openalex.org/I63966007,1967,1967,INESC TEC,Universidad Continental; Massachusetts Institute of Technology; University of Virginia; Alcoa (United States); Intel (United States); Textron (United States); American Institute of Aeronautics and Astronautics,0000-0003-4575-9320,,
https://openalex.org/A5105738959,Yoseph Rozenman,https://openalex.org/I63966007,Massachusetts Institute of Technology,1990,1990,https://openalex.org/I63966007,1990,1990,Massachusetts General Hospital; Massachusetts Institute of Technology,,,,
https://openalex.org/A5085551953,J. Dekleva,https://openalex.org/I63966007,Massachusetts Institute of Technology,1959,1959,https://openalex.org/I63966007,1959,1959,,Massachusetts Institute of Technology; Harvard University Press,,,
https://openalex.org/A5082968092,Randall J. Margolis,https://openalex.org/I63966007,Massachusetts Institute of Technology,1986,1986,https://openalex.org/I63966007,1986,1986,St. Elizabeth's Medical Center,Harvard University; Institute of Immunology; Wake Forest University; McMaster University; Community Hospital; Massachusetts General Hospital; MedStar Washington Hospital Center; Massachusetts Institute of Technology; Brigham and Women's Hospital; Pennsylvania State University; Atrium Health Wake Forest Baptist,,,
https://openalex.org/A5076476343,Rujia Zha,https://openalex.org/I63966007,Massachusetts Institute of Technology,2014,2014,https://openalex.org/I63966007,2014,2014,Massachusetts Institute of Technology,,,,
https://openalex.org/A5035548602,Carlos David Gonzalez Uribe,https://openalex.org/I63966007,Massachusetts Institute of Technology,2013,2013,https://openalex.org/I63966007,2013,2013,Massachusetts Institute of Technology,,,,
https://openalex.org/A5064778502,Douglas McCormick,https://openalex.org/I63966007,Massachusetts Institute of Technology,1992,1993,https://openalex.org/I63966007,1992,1993,The Ohio State University Comprehensive Cancer Center – Arthur G. James Cancer Hospital and Richard J. Solove Research Institute,"Stanford University; University of Pittsburgh; University of Florida; University of Southern California; Biotechnology Institute; McCormick (United States); Suzuki (Japan); Fermi National Accelerator Laboratory; Biosensores (Spain); Teaneck Public Library; Commissariat à l'Énergie Atomique et aux Énergies Alternatives; Beppu University; Research & Diagnostic Antibodies (United States); Seattle University; University of Minnesota; Institut de Recherche Vaccinale; Abbott (United Kingdom); Tel Aviv University; Royal College of Physicians and Surgeons of Canada; University of Manchester; Menlo School; Bio-Medical Science (South Korea); Monsanto (United States); Lawrence Berkeley National Laboratory; Bridge University; Oncolytics Biotech (Canada); University Medical Center; Linac Coherent Light Source; Institut Pasteur; Eli Lilly (United States); Biochemical Society; University of Arizona; Deutsches Elektronen-Synchrotron DESY; Southern California University for Professional Studies; Dartmouth Hospital; University of Basel; California Institute of Technology; Massachusetts Institute of Technology; New York University; Stanford Synchrotron Radiation Lightsource; Takeda (Japan); New Japan Chemical (Japan); Rockefeller University; University of California, Santa Cruz; University of Essex; University of Washington; American Medical Association; SLAC National Accelerator Laboratory; Alfa Laval (Norway)",0000-0001-5693-9234,,
https://openalex.org/A5005216685,Inja Song,https://openalex.org/I63966007,Massachusetts Institute of Technology,2010,2010,https://openalex.org/I63966007,2010,2010,Massachusetts Institute of Technology,,,,
https://openalex.org/A5108265908,David Cain,https://openalex.org/I63966007,Massachusetts Institute of Technology,2014,2015,https://openalex.org/I63966007,2014,2015,Royal Cornwall Hospital; Royal Cornwall Hospital Trust,Wolfson Foundation; Washington University in St. Louis; VA Puget Sound Health Care System; Plant Gene Expression Center; University College London Hospitals NHS Foundation Trust; MRC Human Immunology Unit; Medical Research Council; Singapore-MIT Alliance for Research and Technology; University of Oxford; The Royal Free Hospital; University College London; Massachusetts Institute of Technology,,,
https://openalex.org/A5076118490,Stanislav Tsitkov,https://openalex.org/I63966007,Massachusetts Institute of Technology,2023,2025,https://openalex.org/I63966007,2023,2025,Massachusetts Institute of Technology,IIT@MIT,,,
https://openalex.org/A5057750710,B. A. Corbin,https://openalex.org/I63966007,Massachusetts Institute of Technology,2013,2013,https://openalex.org/I63966007,2013,2013,,University of Central Florida; James S. McDonnell Foundation; Massachusetts Institute of Technology,,,
https://openalex.org/A5101461960,Taeho Shin,https://openalex.org/I63966007,Massachusetts Institute of Technology,2014,2014,https://openalex.org/I63966007,2014,2014,Hanyang University,Massachusetts Institute of Technology; Ajou University,0009-0003-8244-4835,,
