Processing institution: I63966007
[1995-2004] Total so far: 4200, Requests made: 168, avg 0.58 req/sec
[2015-2024] Total so far: 3000, Requests made: 169, avg 0.57 req/sec
[1985-1994] Total so far: 4600, Requests made: 171, avg 0.57 req/sec
[2005-2014] Total so far: 3600, Requests made: 174, avg 0.57 req/sec
[1975-1984] Total so far: 4800, Requests made: 174, avg 0.57 req/sec
[1965-1974] Total so far: 5000, Requests made: 174, avg 0.57 req/sec
[1955-1964] Total so far: 5600, Requests made: 174, avg 0.57 req/sec
[1985-1994] Total so far: 4800, Requests made: 177, avg 0.57 req/sec
[2025-2025] Total so far: 4200, Requests made: 177, avg 0.57 req/sec
[1995-2004] Total so far: 4400, Requests made: 177, avg 0.57 req/sec
[2005-2014] Total so far: 3800, Requests made: 179, avg 0.57 req/sec
[2015-2024] Total so far: 3200, Requests made: 179, avg 0.57 req/sec
[1965-1974] Total so far: 5200, Requests made: 180, avg 0.57 req/sec
[1955-1964] Total so far: 5800, Requests made: 182, avg 0.58 req/sec
[1975-1984] Total so far: 5000, Requests made: 182, avg 0.58 req/sec
[1985-1994] Total so far: 5000, Requests made: 184, avg 0.58 req/sec
[2025-2025] Total so far: 4400, Requests made: 184, avg 0.58 req/sec
[1995-2004] Total so far: 4600, Requests made: 186, avg 0.58 req/sec
[2005-2014] Total so far: 4000, Requests made: 186, avg 0.58 req/sec
[1965-1974] Total so far: 5400, Requests made: 188, avg 0.58 req/sec
[2015-2024] Total so far: 3400, Requests made: 188, avg 0.58 req/sec
[1955-1964] Total so far: 6000, Requests made: 189, avg 0.58 req/sec
[1985-1994] Total so far: 5200, Requests made: 191, avg 0.58 req/sec
[1975-1984] Total so far: 5200, Requests made: 191, avg 0.58 req/sec
[1995-2004] Total so far: 4800, Requests made: 192, avg 0.58 req/sec
[2025-2025] Total so far: 4600, Requests made: 195, avg 0.58 req/sec
[1965-1974] Total so far: 5600, Requests made: 195, avg 0.58 req/sec
[2005-2014] Total so far: 4200, Requests made: 196, avg 0.58 req/sec
[1955-1964] Total so far: 6200, Requests made: 196, avg 0.58 req/sec
[1985-1994] Total so far: 5400, Requests made: 198, avg 0.59 req/sec
[1975-1984] Total so far: 5400, Requests made: 198, avg 0.59 req/sec
[2015-2024] Total so far: 3600, Requests made: 199, avg 0.58 req/sec
[1995-2004] Total so far: 5000, Requests made: 201, avg 0.58 req/sec
[2025-2025] Total so far: 4800, Requests made: 201, avg 0.58 req/sec
[1955-1964] Total so far: 6400, Requests made: 202, avg 0.59 req/sec
[2005-2014] Total so far: 4400, Requests made: 204, avg 0.59 req/sec
[1985-1994] Total so far: 5600, Requests made: 204, avg 0.59 req/sec
[1975-1984] Total so far: 5600, Requests made: 205, avg 0.59 req/sec
[1965-1974] Total so far: 5800, Requests made: 206, avg 0.59 req/sec
[1955-1964] Total so far: 6600, Requests made: 207, avg 0.59 req/sec
[2025-2025] Total so far: 5000, Requests made: 208, avg 0.59 req/sec
[1995-2004] Total so far: 5200, Requests made: 209, avg 0.59 req/sec
[1985-1994] Total so far: 5800, Requests made: 210, avg 0.59 req/sec
[1975-1984] Total so far: 5800, Requests made: 212, avg 0.59 req/sec
[2005-2014] Total so far: 4600, Requests made: 212, avg 0.59 req/sec
[1965-1974] Total so far: 6000, Requests made: 214, avg 0.59 req/sec
[1955-1964] Total so far: 6800, Requests made: 214, avg 0.59 req/sec
[2015-2024] Total so far: 3800, Requests made: 215, avg 0.59 req/sec
[1985-1994] Total so far: 6000, Requests made: 220, avg 0.58 req/sec
[1975-1984] Total so far: 6000, Requests made: 220, avg 0.58 req/sec
[1995-2004] Total so far: 5400, Requests made: 220, avg 0.58 req/sec
[2025-2025] Total so far: 5200, Requests made: 220, avg 0.58 req/sec
[2005-2014] Total so far: 4800, Requests made: 220, avg 0.58 req/sec
[1955-1964] Total so far: 7000, Requests made: 221, avg 0.58 req/sec
[1965-1974] Total so far: 6200, Requests made: 223, avg 0.58 req/sec
[1985-1994] Total so far: 6200, Requests made: 223, avg 0.58 req/sec
[1975-1984] Total so far: 6200, Requests made: 224, avg 0.58 req/sec
[2015-2024] Total so far: 4000, Requests made: 225, avg 0.58 req/sec
[1995-2004] Total so far: 5600, Requests made: 226, avg 0.58 req/sec
[1955-1964] Total so far: 7200, Requests made: 228, avg 0.58 req/sec
[2025-2025] Total so far: 5400, Requests made: 228, avg 0.58 req/sec
[2005-2014] Total so far: 5000, Requests made: 230, avg 0.58 req/sec
[1965-1974] Total so far: 6400, Requests made: 230, avg 0.58 req/sec
[1985-1994] Total so far: 6400, Requests made: 232, avg 0.58 req/sec
[1975-1984] Total so far: 6400, Requests made: 233, avg 0.59 req/sec
[1955-1964] Total so far: 7400, Requests made: 233, avg 0.59 req/sec
[2015-2024] Total so far: 4200, Requests made: 235, avg 0.59 req/sec
[1995-2004] Total so far: 5800, Requests made: 235, avg 0.59 req/sec
[1965-1974] Total so far: 6600, Requests made: 237, avg 0.59 req/sec
[2025-2025] Total so far: 5600, Requests made: 237, avg 0.59 req/sec
[1985-1994] Total so far: 6600, Requests made: 240, avg 0.59 req/sec
[1975-1984] Total so far: 6600, Requests made: 240, avg 0.59 req/sec
[1955-1964] Total so far: 7600, Requests made: 240, avg 0.59 req/sec
[2005-2014] Total so far: 5200, Requests made: 241, avg 0.59 req/sec
[1965-1974] Total so far: 6800, Requests made: 242, avg 0.59 req/sec
[1985-1994] Total so far: 6800, Requests made: 246, avg 0.59 req/sec
[2015-2024] Total so far: 4400, Requests made: 246, avg 0.59 req/sec
[2025-2025] Total so far: 5800, Requests made: 247, avg 0.59 req/sec
[1995-2004] Total so far: 6000, Requests made: 247, avg 0.59 req/sec
[1975-1984] Total so far: 6800, Requests made: 247, avg 0.59 req/sec
[1955-1964] Total so far: 7800, Requests made: 248, avg 0.59 req/sec
[1965-1974] Total so far: 7000, Requests made: 250, avg 0.59 req/sec
[1985-1994] Total so far: 7000, Requests made: 251, avg 0.59 req/sec
[2005-2014] Total so far: 5400, Requests made: 251, avg 0.59 req/sec
[2015-2024] Total so far: 4600, Requests made: 252, avg 0.59 req/sec
[1955-1964] Total so far: 8000, Requests made: 254, avg 0.59 req/sec
[2025-2025] Total so far: 6000, Requests made: 255, avg 0.59 req/sec
[1995-2004] Total so far: 6200, Requests made: 256, avg 0.59 req/sec
[1965-1974] Total so far: 7200, Requests made: 257, avg 0.59 req/sec
[1975-1984] Total so far: 7000, Requests made: 257, avg 0.59 req/sec
[1955-1964] Total so far: 8200, Requests made: 259, avg 0.60 req/sec
[1985-1994] Total so far: 7200, Requests made: 259, avg 0.60 req/sec
[2005-2014] Total so far: 5600, Requests made: 262, avg 0.60 req/sec
[1965-1974] Total so far: 7400, Requests made: 262, avg 0.60 req/sec
[2025-2025] Total so far: 6200, Requests made: 263, avg 0.60 req/sec
[2015-2024] Total so far: 4800, Requests made: 263, avg 0.60 req/sec
[1995-2004] Total so far: 6400, Requests made: 264, avg 0.60 req/sec
[1955-1964] Total so far: 8373, Requests made: 266, avg 0.60 req/sec
[1975-1984] Total so far: 7200, Requests made: 266, avg 0.60 req/sec
[1985-1994] Total so far: 7400, Requests made: 268, avg 0.60 req/sec
[1965-1974] Total so far: 7600, Requests made: 268, avg 0.60 req/sec
[2005-2014] Total so far: 5800, Requests made: 270, avg 0.60 req/sec
[1955-1964] Total so far: 8373, Requests made: 270, avg 0.60 req/sec
[2025-2025] Total so far: 6400, Requests made: 272, avg 0.60 req/sec
[1995-2004] Total so far: 6600, Requests made: 272, avg 0.60 req/sec
[1985-1994] Total so far: 7600, Requests made: 274, avg 0.60 req/sec
[1975-1984] Total so far: 7400, Requests made: 275, avg 0.60 req/sec
[2015-2024] Total so far: 5000, Requests made: 278, avg 0.60 req/sec
[1965-1974] Total so far: 7800, Requests made: 278, avg 0.60 req/sec
[2005-2014] Total so far: 6000, Requests made: 278, avg 0.60 req/sec
[2025-2025] Total so far: 6600, Requests made: 278, avg 0.60 req/sec
[1965-1974] Total so far: 8000, Requests made: 281, avg 0.60 req/sec
[1975-1984] Total so far: 7600, Requests made: 281, avg 0.60 req/sec
[1985-1994] Total so far: 7800, Requests made: 281, avg 0.60 req/sec
[1995-2004] Total so far: 6800, Requests made: 282, avg 0.60 req/sec
[2015-2024] Total so far: 5200, Requests made: 286, avg 0.60 req/sec
[1965-1974] Total so far: 8200, Requests made: 286, avg 0.60 req/sec
[1975-1984] Total so far: 7800, Requests made: 286, avg 0.60 req/sec
[2025-2025] Total so far: 6800, Requests made: 287, avg 0.60 req/sec
[2005-2014] Total so far: 6200, Requests made: 287, avg 0.60 req/sec
[1985-1994] Total so far: 8000, Requests made: 291, avg 0.60 req/sec
[1965-1974] Total so far: 8400, Requests made: 291, avg 0.60 req/sec
[1995-2004] Total so far: 7000, Requests made: 291, avg 0.60 req/sec
[1975-1984] Total so far: 8000, Requests made: 291, avg 0.60 req/sec
[2015-2024] Total so far: 5400, Requests made: 292, avg 0.60 req/sec
[1985-1994] Total so far: 8200, Requests made: 294, avg 0.60 req/sec
[1965-1974] Total so far: 8600, Requests made: 294, avg 0.60 req/sec
[2025-2025] Total so far: 7000, Requests made: 295, avg 0.60 req/sec
[2005-2014] Total so far: 6400, Requests made: 296, avg 0.60 req/sec
[1975-1984] Total so far: 8200, Requests made: 298, avg 0.60 req/sec
[1985-1994] Total so far: 8400, Requests made: 298, avg 0.60 req/sec
[1995-2004] Total so far: 7200, Requests made: 300, avg 0.60 req/sec
[1965-1974] Total so far: 8800, Requests made: 300, avg 0.60 req/sec
[2015-2024] Total so far: 5600, Requests made: 301, avg 0.60 req/sec
[1975-1984] Total so far: 8400, Requests made: 305, avg 0.60 req/sec
[2025-2025] Total so far: 7200, Requests made: 305, avg 0.60 req/sec
[1985-1994] Total so far: 8600, Requests made: 305, avg 0.60 req/sec
[2005-2014] Total so far: 6600, Requests made: 305, avg 0.60 req/sec
[1995-2004] Total so far: 7400, Requests made: 307, avg 0.60 req/sec
[1975-1984] Total so far: 8600, Requests made: 307, avg 0.60 req/sec
[2025-2025] Total so far: 7400, Requests made: 308, avg 0.60 req/sec
[2015-2024] Total so far: 5800, Requests made: 310, avg 0.60 req/sec
[1985-1994] Total so far: 8800, Requests made: 310, avg 0.60 req/sec
[1995-2004] Total so far: 7600, Requests made: 313, avg 0.60 req/sec
[1965-1974] Total so far: 9000, Requests made: 313, avg 0.60 req/sec
[1975-1984] Total so far: 8800, Requests made: 313, avg 0.60 req/sec
[2025-2025] Total so far: 7600, Requests made: 314, avg 0.60 req/sec
[2005-2014] Total so far: 6800, Requests made: 316, avg 0.60 req/sec
[1985-1994] Total so far: 9000, Requests made: 317, avg 0.60 req/sec
[1965-1974] Total so far: 9200, Requests made: 317, avg 0.60 req/sec
[1995-2004] Total so far: 7800, Requests made: 319, avg 0.60 req/sec
[2015-2024] Total so far: 6000, Requests made: 320, avg 0.60 req/sec
[1975-1984] Total so far: 9000, Requests made: 320, avg 0.60 req/sec
[2025-2025] Total so far: 7800, Requests made: 321, avg 0.60 req/sec
[1985-1994] Total so far: 9200, Requests made: 322, avg 0.60 req/sec
[2005-2014] Total so far: 7000, Requests made: 324, avg 0.60 req/sec
[1965-1974] Total so far: 9400, Requests made: 324, avg 0.60 req/sec
[1995-2004] Total so far: 8000, Requests made: 325, avg 0.60 req/sec
[1975-1984] Total so far: 9200, Requests made: 327, avg 0.60 req/sec
[2015-2024] Total so far: 6200, Requests made: 327, avg 0.60 req/sec
[1985-1994] Total so far: 9400, Requests made: 328, avg 0.60 req/sec
[2025-2025] Total so far: 8000, Requests made: 330, avg 0.60 req/sec
[1965-1974] Total so far: 9600, Requests made: 330, avg 0.60 req/sec
[2005-2014] Total so far: 7200, Requests made: 332, avg 0.60 req/sec
[1975-1984] Total so far: 9400, Requests made: 333, avg 0.60 req/sec
[1995-2004] Total so far: 8200, Requests made: 333, avg 0.60 req/sec
[1985-1994] Total so far: 9600, Requests made: 334, avg 0.60 req/sec
[2025-2025] Total so far: 8200, Requests made: 336, avg 0.60 req/sec
[1965-1974] Total so far: 9800, Requests made: 336, avg 0.60 req/sec
[1975-1984] Total so far: 9600, Requests made: 337, avg 0.60 req/sec
[2005-2014] Total so far: 7400, Requests made: 339, avg 0.60 req/sec
[2015-2024] Total so far: 6400, Requests made: 339, avg 0.60 req/sec
[1985-1994] Total so far: 9800, Requests made: 340, avg 0.60 req/sec
[1995-2004] Total so far: 8400, Requests made: 343, avg 0.61 req/sec
[1965-1974] Total so far: 10000, Requests made: 343, avg 0.61 req/sec
[2025-2025] Total so far: 8400, Requests made: 343, avg 0.61 req/sec
[1975-1984] Total so far: 9800, Requests made: 344, avg 0.61 req/sec
[2005-2014] Total so far: 7600, Requests made: 346, avg 0.60 req/sec
[1985-1994] Total so far: 10000, Requests made: 349, avg 0.60 req/sec
[1965-1974] Total so far: 10200, Requests made: 349, avg 0.60 req/sec
[1995-2004] Total so far: 8600, Requests made: 349, avg 0.60 req/sec
[2015-2024] Total so far: 6600, Requests made: 349, avg 0.60 req/sec
[1975-1984] Total so far: 10000, Requests made: 351, avg 0.60 req/sec
[1985-1994] Total so far: 10200, Requests made: 353, avg 0.60 req/sec
[1965-1974] Total so far: 10400, Requests made: 353, avg 0.60 req/sec
[2025-2025] Total so far: 8600, Requests made: 353, avg 0.60 req/sec
[2005-2014] Total so far: 7800, Requests made: 354, avg 0.60 req/sec
[1995-2004] Total so far: 8800, Requests made: 357, avg 0.60 req/sec
[1975-1984] Total so far: 10200, Requests made: 357, avg 0.60 req/sec
[1985-1994] Total so far: 10400, Requests made: 357, avg 0.60 req/sec
[2015-2024] Total so far: 6800, Requests made: 359, avg 0.60 req/sec
[1965-1974] Total so far: 10600, Requests made: 359, avg 0.60 req/sec
[2025-2025] Total so far: 8800, Requests made: 361, avg 0.60 req/sec
[1995-2004] Total so far: 9000, Requests made: 361, avg 0.60 req/sec
[2005-2014] Total so far: 8000, Requests made: 363, avg 0.60 req/sec
[1975-1984] Total so far: 10400, Requests made: 363, avg 0.60 req/sec
[1985-1994] Total so far: 10600, Requests made: 364, avg 0.60 req/sec
[1965-1974] Total so far: 10800, Requests made: 365, avg 0.60 req/sec
[1995-2004] Total so far: 9200, Requests made: 368, avg 0.60 req/sec
[2015-2024] Total so far: 7000, Requests made: 368, avg 0.60 req/sec
[2025-2025] Total so far: 9000, Requests made: 368, avg 0.60 req/sec
[1975-1984] Total so far: 10600, Requests made: 369, avg 0.60 req/sec
[1965-1974] Total so far: 11000, Requests made: 370, avg 0.60 req/sec
[1995-2004] Total so far: 9400, Requests made: 373, avg 0.60 req/sec
[2005-2014] Total so far: 8200, Requests made: 373, avg 0.60 req/sec
[1985-1994] Total so far: 10800, Requests made: 373, avg 0.60 req/sec
[2015-2024] Total so far: 7200, Requests made: 375, avg 0.60 req/sec
[1965-1974] Total so far: 11200, Requests made: 376, avg 0.60 req/sec
[2025-2025] Total so far: 9200, Requests made: 376, avg 0.60 req/sec
[1995-2004] Total so far: 9600, Requests made: 378, avg 0.60 req/sec
[1975-1984] Total so far: 10800, Requests made: 378, avg 0.60 req/sec
[2005-2014] Total so far: 8400, Requests made: 379, avg 0.60 req/sec
[1965-1974] Total so far: 11400, Requests made: 380, avg 0.60 req/sec
[1985-1994] Total so far: 11000, Requests made: 383, avg 0.60 req/sec
[2015-2024] Total so far: 7400, Requests made: 383, avg 0.60 req/sec
[2025-2025] Total so far: 9400, Requests made: 383, avg 0.60 req/sec
[1985-1994] Total so far: 11200, Requests made: 387, avg 0.60 req/sec
[1995-2004] Total so far: 9800, Requests made: 387, avg 0.60 req/sec
[2005-2014] Total so far: 8600, Requests made: 387, avg 0.60 req/sec
[1975-1984] Total so far: 11000, Requests made: 387, avg 0.60 req/sec
[1965-1974] Total so far: 11600, Requests made: 388, avg 0.60 req/sec
[1985-1994] Total so far: 11400, Requests made: 390, avg 0.60 req/sec
[2025-2025] Total so far: 9600, Requests made: 391, avg 0.60 req/sec
[1995-2004] Total so far: 10000, Requests made: 391, avg 0.60 req/sec
[2005-2014] Total so far: 8800, Requests made: 393, avg 0.60 req/sec
[2015-2024] Total so far: 7600, Requests made: 394, avg 0.60 req/sec
[1965-1974] Total so far: 11800, Requests made: 395, avg 0.60 req/sec
[1975-1984] Total so far: 11200, Requests made: 395, avg 0.60 req/sec
[1985-1994] Total so far: 11600, Requests made: 396, avg 0.60 req/sec
[2025-2025] Total so far: 9800, Requests made: 397, avg 0.60 req/sec
[1965-1974] Total so far: 12000, Requests made: 398, avg 0.60 req/sec
[2005-2014] Total so far: 9000, Requests made: 401, avg 0.60 req/sec
[1975-1984] Total so far: 11400, Requests made: 402, avg 0.60 req/sec
[2015-2024] Total so far: 7800, Requests made: 402, avg 0.60 req/sec
[1995-2004] Total so far: 10200, Requests made: 402, avg 0.60 req/sec
[1985-1994] Total so far: 11800, Requests made: 403, avg 0.60 req/sec
[1965-1974] Total so far: 12200, Requests made: 404, avg 0.60 req/sec
[1975-1984] Total so far: 11600, Requests made: 405, avg 0.60 req/sec
[2005-2014] Total so far: 9200, Requests made: 406, avg 0.60 req/sec
[2025-2025] Total so far: 10000, Requests made: 407, avg 0.60 req/sec
[2015-2024] Total so far: 8000, Requests made: 409, avg 0.60 req/sec
[1965-1974] Total so far: 12400, Requests made: 411, avg 0.61 req/sec
[1995-2004] Total so far: 10400, Requests made: 411, avg 0.61 req/sec
[1985-1994] Total so far: 12000, Requests made: 411, avg 0.61 req/sec
[1975-1984] Total so far: 11800, Requests made: 412, avg 0.61 req/sec
[1965-1974] Total so far: 12600, Requests made: 413, avg 0.61 req/sec
[2005-2014] Total so far: 9400, Requests made: 414, avg 0.61 req/sec
[2015-2024] Total so far: 8200, Requests made: 418, avg 0.61 req/sec
[1995-2004] Total so far: 10600, Requests made: 418, avg 0.61 req/sec
[2025-2025] Total so far: 10200, Requests made: 418, avg 0.61 req/sec
[1985-1994] Total so far: 12200, Requests made: 418, avg 0.61 req/sec
[1975-1984] Total so far: 12000, Requests made: 419, avg 0.61 req/sec
[1965-1974] Total so far: 12800, Requests made: 420, avg 0.61 req/sec
[1995-2004] Total so far: 10800, Requests made: 421, avg 0.61 req/sec
[2015-2024] Total so far: 8400, Requests made: 422, avg 0.61 req/sec
[1985-1994] Total so far: 12400, Requests made: 425, avg 0.61 req/sec
[2005-2014] Total so far: 9600, Requests made: 425, avg 0.61 req/sec
[2025-2025] Total so far: 10400, Requests made: 425, avg 0.61 req/sec
[1975-1984] Total so far: 12200, Requests made: 427, avg 0.61 req/sec
[1965-1974] Total so far: 13000, Requests made: 427, avg 0.61 req/sec
[1985-1994] Total so far: 12600, Requests made: 429, avg 0.61 req/sec
[1995-2004] Total so far: 11000, Requests made: 429, avg 0.61 req/sec
[2005-2014] Total so far: 9800, Requests made: 431, avg 0.61 req/sec
[2025-2025] Total so far: 10600, Requests made: 432, avg 0.61 req/sec
[2015-2024] Total so far: 8600, Requests made: 435, avg 0.60 req/sec
[1965-1974] Total so far: 13200, Requests made: 435, avg 0.60 req/sec
[1975-1984] Total so far: 12400, Requests made: 435, avg 0.60 req/sec
[1985-1994] Total so far: 12800, Requests made: 435, avg 0.60 req/sec
[1995-2004] Total so far: 11200, Requests made: 436, avg 0.60 req/sec
[1965-1974] Total so far: 13400, Requests made: 438, avg 0.60 req/sec
[2025-2025] Total so far: 10800, Requests made: 439, avg 0.60 req/sec
[2005-2014] Total so far: 10000, Requests made: 440, avg 0.60 req/sec
[2015-2024] Total so far: 8800, Requests made: 440, avg 0.60 req/sec
[1975-1984] Total so far: 12600, Requests made: 441, avg 0.60 req/sec
[1965-1974] Total so far: 13600, Requests made: 444, avg 0.60 req/sec
[1985-1994] Total so far: 13000, Requests made: 444, avg 0.60 req/sec
[1995-2004] Total so far: 11400, Requests made: 444, avg 0.60 req/sec
[2025-2025] Total so far: 11000, Requests made: 445, avg 0.60 req/sec
[1965-1974] Total so far: 13800, Requests made: 446, avg 0.60 req/sec
[1975-1984] Total so far: 12800, Requests made: 447, avg 0.60 req/sec
[2005-2014] Total so far: 10200, Requests made: 450, avg 0.60 req/sec
[1985-1994] Total so far: 13200, Requests made: 450, avg 0.60 req/sec
[2015-2024] Total so far: 9000, Requests made: 450, avg 0.60 req/sec
[1965-1974] Total so far: 14000, Requests made: 451, avg 0.61 req/sec
[1995-2004] Total so far: 11600, Requests made: 454, avg 0.61 req/sec
[2025-2025] Total so far: 11200, Requests made: 454, avg 0.61 req/sec
[1975-1984] Total so far: 13000, Requests made: 454, avg 0.61 req/sec
[1985-1994] Total so far: 13400, Requests made: 456, avg 0.61 req/sec
[1965-1974] Total so far: 14200, Requests made: 456, avg 0.61 req/sec
[1995-2004] Total so far: 11800, Requests made: 458, avg 0.61 req/sec
[2005-2014] Total so far: 10400, Requests made: 458, avg 0.61 req/sec
[2015-2024] Total so far: 9200, Requests made: 460, avg 0.61 req/sec
[1975-1984] Total so far: 13200, Requests made: 460, avg 0.61 req/sec
[2025-2025] Total so far: 11400, Requests made: 461, avg 0.61 req/sec
[1985-1994] Total so far: 13600, Requests made: 463, avg 0.61 req/sec
[1965-1974] Total so far: 14400, Requests made: 463, avg 0.61 req/sec
[1995-2004] Total so far: 12000, Requests made: 464, avg 0.61 req/sec
[1975-1984] Total so far: 13400, Requests made: 465, avg 0.61 req/sec
[2005-2014] Total so far: 10600, Requests made: 467, avg 0.61 req/sec
[2025-2025] Total so far: 11600, Requests made: 468, avg 0.61 req/sec
[2015-2024] Total so far: 9400, Requests made: 468, avg 0.61 req/sec
[1965-1974] Total so far: 14600, Requests made: 470, avg 0.61 req/sec
[1985-1994] Total so far: 13800, Requests made: 470, avg 0.61 req/sec
[1995-2004] Total so far: 12200, Requests made: 471, avg 0.61 req/sec
[1975-1984] Total so far: 13600, Requests made: 472, avg 0.61 req/sec
[1965-1974] Total so far: 14800, Requests made: 475, avg 0.61 req/sec
[2005-2014] Total so far: 10800, Requests made: 475, avg 0.61 req/sec
[2025-2025] Total so far: 11800, Requests made: 475, avg 0.61 req/sec
[1965-1974] Total so far: 14800, Requests made: 476, avg 0.61 req/sec
[2015-2024] Total so far: 9600, Requests made: 477, avg 0.61 req/sec
[1975-1984] Total so far: 13800, Requests made: 479, avg 0.61 req/sec
[1995-2004] Total so far: 12400, Requests made: 479, avg 0.61 req/sec
[2005-2014] Total so far: 11000, Requests made: 482, avg 0.61 req/sec
[1985-1994] Total so far: 14000, Requests made: 482, avg 0.61 req/sec
[2025-2025] Total so far: 12000, Requests made: 483, avg 0.61 req/sec
[1975-1984] Total so far: 14000, Requests made: 483, avg 0.61 req/sec
[2015-2024] Total so far: 9800, Requests made: 484, avg 0.61 req/sec
[2025-2025] Total so far: 12200, Requests made: 489, avg 0.61 req/sec
[2005-2014] Total so far: 11200, Requests made: 489, avg 0.61 req/sec
[1975-1984] Total so far: 14200, Requests made: 489, avg 0.61 req/sec
[1985-1994] Total so far: 14200, Requests made: 489, avg 0.61 req/sec
[1995-2004] Total so far: 12600, Requests made: 489, avg 0.61 req/sec
[1975-1984] Total so far: 14400, Requests made: 490, avg 0.61 req/sec
[2025-2025] Total so far: 12400, Requests made: 491, avg 0.61 req/sec
[1985-1994] Total so far: 14400, Requests made: 493, avg 0.61 req/sec
[2005-2014] Total so far: 11400, Requests made: 493, avg 0.61 req/sec
[2015-2024] Total so far: 10000, Requests made: 494, avg 0.61 req/sec
[1975-1984] Total so far: 14600, Requests made: 496, avg 0.61 req/sec
[1995-2004] Total so far: 12800, Requests made: 496, avg 0.61 req/sec
[1985-1994] Total so far: 14600, Requests made: 497, avg 0.62 req/sec
[2025-2025] Total so far: 12600, Requests made: 498, avg 0.62 req/sec
[2005-2014] Total so far: 11600, Requests made: 500, avg 0.62 req/sec
[1975-1984] Total so far: 14800, Requests made: 500, avg 0.62 req/sec
[1985-1994] Total so far: 14800, Requests made: 503, avg 0.62 req/sec
[1995-2004] Total so far: 13000, Requests made: 503, avg 0.62 req/sec
[2015-2024] Total so far: 10200, Requests made: 503, avg 0.62 req/sec
[2025-2025] Total so far: 12800, Requests made: 505, avg 0.62 req/sec
[2005-2014] Total so far: 11800, Requests made: 505, avg 0.62 req/sec
[1975-1984] Total so far: 15000, Requests made: 506, avg 0.62 req/sec
[1985-1994] Total so far: 15000, Requests made: 508, avg 0.62 req/sec
[1995-2004] Total so far: 13200, Requests made: 508, avg 0.62 req/sec
[2025-2025] Total so far: 13000, Requests made: 509, avg 0.62 req/sec
[1975-1984] Total so far: 15200, Requests made: 511, avg 0.62 req/sec
[2005-2014] Total so far: 12000, Requests made: 511, avg 0.62 req/sec
[2015-2024] Total so far: 10400, Requests made: 514, avg 0.62 req/sec
[1985-1994] Total so far: 15200, Requests made: 514, avg 0.62 req/sec
[1995-2004] Total so far: 13400, Requests made: 514, avg 0.62 req/sec
[1975-1984] Total so far: 15400, Requests made: 516, avg 0.62 req/sec
[2025-2025] Total so far: 13200, Requests made: 516, avg 0.62 req/sec
[1985-1994] Total so far: 15400, Requests made: 518, avg 0.62 req/sec
[2005-2014] Total so far: 12200, Requests made: 520, avg 0.62 req/sec
[1975-1984] Total so far: 15600, Requests made: 520, avg 0.62 req/sec
[2015-2024] Total so far: 10600, Requests made: 521, avg 0.62 req/sec
[1995-2004] Total so far: 13600, Requests made: 521, avg 0.62 req/sec
[1975-1984] Total so far: 15800, Requests made: 524, avg 0.62 req/sec
[2025-2025] Total so far: 13400, Requests made: 524, avg 0.62 req/sec
[1985-1994] Total so far: 15600, Requests made: 524, avg 0.62 req/sec
[2005-2014] Total so far: 12400, Requests made: 526, avg 0.62 req/sec
[2015-2024] Total so far: 10800, Requests made: 527, avg 0.62 req/sec
[1975-1984] Total so far: 16000, Requests made: 528, avg 0.62 req/sec
[2025-2025] Total so far: 13600, Requests made: 529, avg 0.62 req/sec
[1995-2004] Total so far: 13800, Requests made: 529, avg 0.62 req/sec
[1985-1994] Total so far: 15800, Requests made: 530, avg 0.62 req/sec
[1975-1984] Total so far: 16200, Requests made: 532, avg 0.62 req/sec
[2005-2014] Total so far: 12600, Requests made: 533, avg 0.62 req/sec
[2025-2025] Total so far: 13800, Requests made: 533, avg 0.62 req/sec
[2015-2024] Total so far: 11000, Requests made: 536, avg 0.62 req/sec
[1985-1994] Total so far: 16000, Requests made: 536, avg 0.62 req/sec
[1995-2004] Total so far: 14000, Requests made: 537, avg 0.62 req/sec
[1975-1984] Total so far: 16400, Requests made: 537, avg 0.62 req/sec
[2025-2025] Total so far: 14000, Requests made: 540, avg 0.62 req/sec
[2005-2014] Total so far: 12800, Requests made: 540, avg 0.62 req/sec
[1985-1994] Total so far: 16200, Requests made: 540, avg 0.62 req/sec
[2015-2024] Total so far: 11200, Requests made: 542, avg 0.62 req/sec
[1995-2004] Total so far: 14200, Requests made: 545, avg 0.61 req/sec
[1975-1984] Total so far: 16600, Requests made: 545, avg 0.61 req/sec
[2025-2025] Total so far: 14200, Requests made: 545, avg 0.61 req/sec
[2005-2014] Total so far: 13000, Requests made: 545, avg 0.61 req/sec
[1975-1984] Total so far: 16800, Requests made: 548, avg 0.61 req/sec
[1985-1994] Total so far: 16400, Requests made: 548, avg 0.61 req/sec
[2025-2025] Total so far: 14400, Requests made: 548, avg 0.61 req/sec
[1995-2004] Total so far: 14400, Requests made: 550, avg 0.61 req/sec
[2015-2024] Total so far: 11400, Requests made: 550, avg 0.61 req/sec
[1975-1984] Total so far: 17000, Requests made: 551, avg 0.61 req/sec
[2005-2014] Total so far: 13200, Requests made: 553, avg 0.61 req/sec
[1985-1994] Total so far: 16600, Requests made: 554, avg 0.61 req/sec
[2025-2025] Total so far: 14600, Requests made: 555, avg 0.61 req/sec
[1995-2004] Total so far: 14600, Requests made: 555, avg 0.61 req/sec
